movieId,title,genresV
4102,eddie murphy raw,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0
4103,empire of the,0|0|0|0|0|0|0|1|0|0|0|1|1|1|0|0|0|0|0|0
4104,ernest goes to,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
4105,evil dead the,0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0
4106,extreme prejudice,0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|1|1
4108,five corners,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
4109,flowers in the,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
4110,fourth protocol the,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
4111,gardens of stone,0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0
4116,hollywood shuffle,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
4117,hope and glory,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
4119,housekeeping,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
4121,innerspace,0|0|0|1|0|0|0|0|0|0|0|0|1|1|0|1|0|0|0|0
4123,ishtar,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
4124,jaws the revenge,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
4125,leonard part,0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
4126,less than zero,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
4127,like father like,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
4128,lost boys the,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0
4129,made in heaven,0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
4130,maid to order,0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0
4131,making mr right,0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
4132,mannequin,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
4133,masters of the,0|0|0|1|0|0|0|0|1|0|0|0|1|1|0|0|0|0|0|0
4135,monster squad the,0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0
4136,month in the,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
4137,morgan stewart s,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
4138,my demon lover,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
4139,no man s,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
4141,head over heels,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
4142,left behind the,0|0|0|0|0|0|0|1|0|0|0|0|1|1|0|0|0|0|1|0
4143,valentine,1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4144,in the mood,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
4146,million dollar hotel,1|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
4147,nico and dani,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
4148,hannibal,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
4149,saving silverman evil,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
4150,signs wonders,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
4151,taste of others,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
4152,vatel,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
4153,down to earth,0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0
4154,recess school s,0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0
4155,sweet november,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
4157,price of milk,0|1|0|0|0|0|0|1|1|0|0|0|0|0|0|1|0|0|0|0
4158,monkeybone,0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|1|0|0|0|0
4159,miles to graceland,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0
4160,widow of st,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
4161,mexican the,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0
4162,see spot run,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
4166,series the contenders,0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0
4167,minutes,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
4168,get over it,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
4169,blow dry a,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
4172,simon magus,1|1|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0
4174,avalon,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
4178,of mice and,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
4179,pixote,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
4182,tuff turf,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
4183,unbelievable truth the,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
4184,bishop s wife,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
4186,fortune cookie the,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
4187,lilies of the,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
4188,hans christian andersen,0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0
4189,greatest story ever,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
4190,elmer gantry,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
4191,alfie,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
4192,demetrius and the,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
4193,fantasticks the,0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
4194,i know where,0|1|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0
4195,abominable dr phibes,1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4197,real life,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
4199,death warrant,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
4200,double impact,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
4201,end the,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
4203,harley davidson and,0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|0|0
4205,mermaids,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
4206,mighty quinn the,1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
4207,navy seals,0|0|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0
4210,manhunter,0|0|0|0|1|0|1|1|0|0|0|0|0|1|0|0|0|0|1|0
4211,reversal of fortune,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
4212,death on the,1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
4213,deepstar six,0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
4214,revenge of the,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
4215,revenge of the,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
4216,longtime companion,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
4217,little girls,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
4218,river s edge,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
4219,girls just want,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
4220,longest yard the,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
4221,necessary roughness,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
4223,enemy at the,0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0
4224,exit wounds,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0
4225,dish the,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
4226,memento,1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
4228,heartbreakers,0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0
4229,say it isn,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
4231,someone like you,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
4232,spy kids,0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0
4233,tomcats,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
4234,tailor of panama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
4235,amores perros love,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
4237,gleaners i the,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
4238,along came a,1|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|1|0
4239,blow,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
4240,just visiting,0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0
4241,pok mon the,0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0
4245,shadow magic,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
4246,bridget jones s,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
4247,joe dirt,1|1|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0
4248,josie and the,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
4251,chopper,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
4253,lakeboat,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
4254,crocodile dundee in,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
4255,freddy got fingered,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
4256,center of the,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
4262,scarface,0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|0|0
4263,days of wine,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
4265,driven,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0
4266,forsaken the,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4267,one night at,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
4268,town country,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
4270,mummy returns the,0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|0|1|0
4273,under the sand,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
4274,cleopatra,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
4275,krull,0|0|0|1|0|0|0|0|1|0|0|0|1|1|0|0|0|0|0|0
4276,lost in america,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
4277,lost world the,0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
4278,triumph of the,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
4279,true believer,0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
4280,world according to,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
4281,candy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
4282,fellini satyricon,0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0
4283,fellini s roma,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
4284,frankie and johnny,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
4285,frankie and johnny,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
4286,home of our,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
4287,paris when it,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
4288,pola x,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
4290,for the boys,0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|1|0|0|0|0
4291,nine to five,0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0
4292,norma rae,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
4293,summer rental,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
4294,fingers of dr,0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|1|0|0
4296,love story,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
4298,rififi du rififi,0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|1|0
4299,knight s tale,0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0
4300,bread and roses,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
4302,king is alive,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
4304,startup com,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
4305,angel eyes,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
4306,shrek,0|1|0|0|0|0|0|0|1|0|1|0|1|0|0|1|0|1|0|0
4307,fast food fast,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
4308,moulin rouge,0|1|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0
4310,pearl harbor,0|1|0|0|0|0|0|1|0|0|0|1|0|1|0|0|0|0|0|0
4313,man who cried,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
4317,love potion,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
4318,postcards from the,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
4319,apache,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1
4320,buffalo bill and,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1
4321,city slickers,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1
4322,eight men out,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
4323,horse soldiers the,0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|1
4326,mississippi burning,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0
4327,magnificent seven the,0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1
4329,rio bravo,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1
4331,semi tough,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
4332,suspect,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0
4333,throw momma from,0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0
4334,yi yi,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
4336,nightwatch nattevagten,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
4337,sand pebbles the,0|1|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0
4338,twelve o clock,0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0
4339,von ryan s,0|0|0|0|0|0|0|1|0|0|0|1|1|1|0|0|0|0|0|0
4340,animal the,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
4341,what s the,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
4343,evolution,0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
4344,swordfish,0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|0|0
4345,anniversary party the,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
4346,bride of the,0|1|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0
4347,divided we fall,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
4349,catch,0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0
4351,point break,0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|1|0
4353,uncommon valor,0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0
4354,unlawful entry,0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0
4355,youngblood,0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0
4356,gentlemen prefer blondes,0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0
4357,how to marry,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
4359,seven year itch,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
4360,there s no,0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
4361,tootsie,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
4362,boys next door,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
4366,atlantis the lost,0|0|0|0|0|0|0|0|1|0|1|0|1|0|0|0|0|1|0|0
4367,lara croft tomb,0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0
4368,dr dolittle,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
4369,fast and the,0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|1|0
4370,a i artificial,0|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0
4371,baby boy,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
4372,crazy beautiful,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
4373,pootie tang,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
4378,sexy beast,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
4380,princess and the,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
4381,closet the placard,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
4383,crimson rivers the,1|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0
4384,lumumba,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
4386,cats dogs,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0
4387,kiss of the,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
4388,scary movie,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
4389,lost and delirious,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
4390,rape me baise,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0
4391,vertical ray of,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
4392,alice,0|1|0|0|0|0|0|1|1|0|0|0|0|0|0|1|0|0|0|0
4393,another woman,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
4394,beach blanket bingo,0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0
4395,big deal on,0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0
4396,cannonball run the,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0
4397,cannonball run ii,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0
4398,speed zone a,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0
4399,diary of a,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
4401,donovan s reef,0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0
4404,faust,0|0|0|0|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0
4405,last laugh the,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
4406,man who shot,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|1
4407,salvador,0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|1|0
4408,september,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
4409,shadows and fog,1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|1|0
4410,something wild,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|1|0|0|0|0
4411,sons of katie,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1
4412,thing with two,0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
4413,village of the,0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4415,cheech chong s,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
4419,all that heaven,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
4420,barefoot contessa the,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
4422,cries and whispers,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
4423,entertainer the,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
4424,garden of the,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
4425,howling iii the,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
4426,kiss me deadly,0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4427,lion in winter,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
4428,misfits the,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|1
4429,moby dick,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
4432,sweet smell of,0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0
4433,written on the,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
4436,obsession,1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
4437,suspiria,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4438,fist of fury,0|1|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|1|0
4439,christiane f a,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
4440,big boss the,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0
4442,last dragon the,0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|1|0|0|0|0
4443,outland,0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0
4444,way of the,0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0
4445,t rex back,0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0
4446,final fantasy the,0|0|0|1|0|0|0|0|1|0|1|0|1|0|0|0|0|0|0|0
4447,legally blonde,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
4448,score the,0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0
4450,bully,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0
4452,made,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
4454,more,0|0|1|1|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0
4456,haunted castle,0|0|1|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0
4464,accidental tourist the,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
4465,accused the,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
4466,above the law,0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|0|0
4467,adventures of baron,0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0
4468,apartment zero,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
4471,arthur on the,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
4472,bad dreams,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
4473,bat,0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0
4474,beaches,0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|1|0|0|0|0
4475,beast of war,0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0
4476,big business,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
4477,big top pee,0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|1|0|0
4478,biloxi blues,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
4479,bird,0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0
4480,blob the,0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4482,bright lights big,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
4483,caddyshack ii,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
4484,camille claudel,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
4485,casual sex,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
4486,clean and sober,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
4487,cocktail,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
4488,colors,0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|0|0
4489,coming to america,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
4491,criminal law,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
4492,critters,0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
4495,crossing delancey,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
4496,d o a,1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0
4497,dead heat,0|0|0|1|1|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0
4498,dead pool the,0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|1|0
